SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
44769001,116,-1,264,20171125,20171205,20171202,5,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44770001,365,-1,319,20171125,20171205,20171202,4,5,874.794,4373.97,0,884.7083,4423.5415,4373.97
44770002,365,-1,326,20171125,20171205,20171202,4,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44770003,365,-1,322,20171125,20171205,20171202,4,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44770004,365,-1,324,20171125,20171205,20171202,4,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44770005,365,-1,232,20171125,20171205,20171202,4,1,28.8404,28.8404,0,31.7244,31.7244,28.8404
44770006,365,-1,342,20171125,20171205,20171202,4,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44770007,365,-1,332,20171125,20171205,20171202,4,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44770008,365,-1,315,20171125,20171205,20171202,4,3,874.794,2624.382,0,884.7083,2654.1249,2624.382
44771001,91,-1,342,20171125,20171205,20171202,1,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44771002,91,-1,334,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771003,91,-1,328,20171125,20171205,20171202,1,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44771004,91,-1,320,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771005,91,-1,285,20171125,20171205,20171202,1,2,178.5808,357.1616,0,176.1997,352.3994,357.1616
44771006,91,-1,223,20171125,20171205,20171202,1,2,5.1865,10.373,0,5.7052,11.4104,10.373
44771007,91,-1,318,20171125,20171205,20171202,1,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44771008,91,-1,338,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771009,91,-1,340,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771010,91,-1,332,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771011,91,-1,336,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771012,91,-1,326,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771013,91,-1,316,20171125,20171205,20171202,1,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44771014,91,-1,312,20171125,20171205,20171202,1,6,2146.962,12881.772,0,2171.2942,13027.7652,12881.772
44771015,91,-1,324,20171125,20171205,20171202,1,4,419.4589,1677.8356,0,413.1463,1652.5852,1677.8356
44771016,91,-1,311,20171125,20171205,20171202,1,4,2146.962,8587.848,0,2171.2942,8685.1768,8587.848
44771017,91,-1,270,20171125,20171205,20171202,1,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44771018,91,-1,232,20171125,20171205,20171202,1,2,28.8404,57.6808,0,31.7244,63.4488,57.6808
44771019,91,-1,212,20171125,20171205,20171202,1,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44771020,91,-1,330,20171125,20171205,20171202,1,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44771021,91,-1,314,20171125,20171205,20171202,1,3,2146.962,6440.886,0,2171.2942,6513.8826,6440.886
44771022,91,-1,310,20171125,20171205,20171202,1,3,2146.962,6440.886,0,2171.2942,6513.8826,6440.886
44771023,91,-1,319,20171125,20171205,20171202,1,3,874.794,2624.382,0,884.7083,2654.1249,2624.382
44771024,91,-1,315,20171125,20171205,20171202,1,1,874.794,874.794,0,884.7083,884.7083,874.794
44771025,91,-1,262,20171125,20171205,20171202,1,3,183.9382,551.8146,0,181.4857,544.4571,551.8146
44771026,91,-1,322,20171125,20171205,20171202,1,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44771027,91,-1,253,20171125,20171205,20171202,1,1,178.5808,178.5808,0,176.1997,176.1997,178.5808
44771028,91,-1,235,20171125,20171205,20171202,1,1,28.8404,28.8404,0,31.7244,31.7244,28.8404
44771029,91,-1,220,20171125,20171205,20171202,1,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44771030,91,-1,313,20171125,20171205,20171202,1,5,2146.962,10734.81,0,2171.2942,10856.471,10734.81
44771031,91,-1,317,20171125,20171205,20171202,1,3,874.794,2624.382,0,884.7083,2654.1249,2624.382
44771032,91,-1,215,20171125,20171205,20171202,1,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44772001,579,-1,272,20171125,20171205,20171202,3,3,183.9382,551.8146,0,181.4857,544.4571,551.8146
44772002,579,-1,334,20171125,20171205,20171202,3,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44772003,579,-1,319,20171125,20171205,20171202,3,3,874.794,2624.382,0,884.7083,2654.1249,2624.382
44772004,579,-1,312,20171125,20171205,20171202,3,2,2146.962,4293.924,0,2171.2942,4342.5884,4293.924
44772005,579,-1,310,20171125,20171205,20171202,3,5,2146.962,10734.81,0,2171.2942,10856.471,10734.81
44772006,579,-1,314,20171125,20171205,20171202,3,6,2146.962,12881.772,0,2171.2942,13027.7652,12881.772
44772007,579,-1,332,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772008,579,-1,316,20171125,20171205,20171202,3,3,874.794,2624.382,0,884.7083,2654.1249,2624.382
44772009,579,-1,220,20171125,20171205,20171202,3,2,20.1865,40.373,0,12.0278,24.0556,40.373
44772010,579,-1,320,20171125,20171205,20171202,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44772011,579,-1,264,20171125,20171205,20171202,3,2,183.9382,367.8764,0,181.4857,362.9714,367.8764
44772012,579,-1,275,20171125,20171205,20171202,3,1,356.898,356.898,0,352.1394,352.1394,356.898
44772013,579,-1,235,20171125,20171205,20171202,3,2,28.8404,57.6808,0,31.7244,63.4488,57.6808
44772014,579,-1,342,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772015,579,-1,212,20171125,20171205,20171202,3,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44772016,579,-1,311,20171125,20171205,20171202,3,1,2146.962,2146.962,0,2171.2942,2171.2942,2146.962
44772017,579,-1,285,20171125,20171205,20171202,3,3,178.5808,535.7424,0,176.1997,528.5991,535.7424
44772018,579,-1,326,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772019,579,-1,270,20171125,20171205,20171202,3,3,183.9382,551.8146,0,181.4857,544.4571,551.8146
44772020,579,-1,315,20171125,20171205,20171202,3,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44772021,579,-1,223,20171125,20171205,20171202,3,1,5.1865,5.1865,0,5.7052,5.7052,5.1865
44772022,579,-1,215,20171125,20171205,20171202,3,1,20.1865,20.1865,0,12.0278,12.0278,20.1865
44772023,579,-1,330,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772024,579,-1,340,20171125,20171205,20171202,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44772025,579,-1,322,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772026,579,-1,318,20171125,20171205,20171202,3,4,874.794,3499.176,0,884.7083,3538.8332,3499.176
44772027,579,-1,253,20171125,20171205,20171202,3,3,178.5808,535.7424,0,176.1997,528.5991,535.7424
44772028,579,-1,324,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772029,579,-1,317,20171125,20171205,20171202,3,1,874.794,874.794,0,884.7083,884.7083,874.794
44772030,579,-1,313,20171125,20171205,20171202,3,4,2146.962,8587.848,0,2171.2942,8685.1768,8587.848
44772031,579,-1,338,20171125,20171205,20171202,3,5,419.4589,2097.2945,0,413.1463,2065.7315,2097.2945
44772032,579,-1,336,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772033,579,-1,328,20171125,20171205,20171202,3,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44772034,579,-1,262,20171125,20171205,20171202,3,2,183.9382,367.8764,0,181.4857,362.9714,367.8764
44772035,579,-1,229,20171125,20171205,20171202,3,2,28.8404,57.6808,0,31.7244,63.4488,57.6808
44773001,460,-1,334,20171125,20171205,20171202,6,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44773002,460,-1,322,20171125,20171205,20171202,6,10,419.4589,4194.589,0,413.1463,4131.463,4194.589
44773003,460,-1,223,20171125,20171205,20171202,6,4,5.1865,20.746,0,5.7052,22.8208,20.746
44773004,460,-1,330,20171125,20171205,20171202,6,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44773005,460,-1,262,20171125,20171205,20171202,6,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44773006,460,-1,338,20171125,20171205,20171202,6,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44773007,460,-1,253,20171125,20171205,20171202,6,2,178.5808,357.1616,0,176.1997,352.3994,357.1616
44773008,460,-1,215,20171125,20171205,20171202,6,4,20.1865,80.746,0,12.0278,48.1112,80.746
44773009,460,-1,317,20171125,20171205,20171202,6,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44773010,460,-1,229,20171125,20171205,20171202,6,3,28.8404,86.5212,0,31.7244,95.1732,86.5212
44773011,460,-1,232,20171125,20171205,20171202,6,2,28.8404,57.6808,0,31.7244,63.4488,57.6808
44773012,460,-1,272,20171125,20171205,20171202,6,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44773013,460,-1,235,20171125,20171205,20171202,6,3,28.8404,86.5212,0,31.7244,95.1732,86.5212
44773014,460,-1,326,20171125,20171205,20171202,6,5,419.4589,2097.2945,0,413.1463,2065.7315,2097.2945
44773015,460,-1,276,20171125,20171205,20171202,6,1,356.898,356.898,0,352.1394,352.1394,356.898
44773016,460,-1,285,20171125,20171205,20171202,6,1,178.5808,178.5808,0,176.1997,176.1997,178.5808
44773017,460,-1,275,20171125,20171205,20171202,6,1,356.898,356.898,0,352.1394,352.1394,356.898
44773018,460,-1,328,20171125,20171205,20171202,6,4,419.4589,1677.8356,0,413.1463,1652.5852,1677.8356
44773019,460,-1,310,20171125,20171205,20171202,6,1,2146.962,2146.962,0,2171.2942,2171.2942,2146.962
44773020,460,-1,324,20171125,20171205,20171202,6,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44773021,460,-1,319,20171125,20171205,20171202,6,5,874.794,4373.97,0,884.7083,4423.5415,4373.97
44773022,460,-1,220,20171125,20171205,20171202,6,1,20.1865,20.1865,0,12.0278,12.0278,20.1865
44773023,460,-1,212,20171125,20171205,20171202,6,6,20.1865,121.119,0,12.0278,72.1668,121.119
44774001,588,-1,346,20171125,20171205,20171202,6,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44774002,588,-1,223,20171125,20171205,20171202,6,2,5.1865,10.373,0,5.7052,11.4104,10.373
44774003,588,-1,348,20171125,20171205,20171202,6,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44774004,588,-1,212,20171125,20171205,20171202,6,2,20.1865,40.373,0,12.0278,24.0556,40.373
44774005,588,-1,345,20171125,20171205,20171202,6,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44774006,588,-1,215,20171125,20171205,20171202,6,4,20.1865,80.746,0,12.0278,48.1112,80.746
44774007,588,-1,232,20171125,20171205,20171202,6,1,28.8404,28.8404,0,31.7244,31.7244,28.8404
44774008,588,-1,220,20171125,20171205,20171202,6,1,20.1865,20.1865,0,12.0278,12.0278,20.1865
44774009,588,-1,218,20171125,20171205,20171202,6,12,5.51,66.12,0,3.3963,40.7556,64.7976
44775001,525,-1,319,20171125,20171205,20171202,5,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44775002,525,-1,223,20171125,20171205,20171202,5,1,5.1865,5.1865,0,5.7052,5.7052,5.1865
44775003,525,-1,322,20171125,20171205,20171202,5,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44775004,525,-1,232,20171125,20171205,20171202,5,1,28.8404,28.8404,0,31.7244,31.7244,28.8404
44776001,187,-1,347,20171125,20171205,20171202,4,5,2039.994,10199.97,0,1912.1544,9560.772,10199.97
44776002,187,-1,349,20171125,20171205,20171202,4,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44776003,187,-1,346,20171125,20171205,20171202,4,5,2039.994,10199.97,0,1912.1544,9560.772,10199.97
44776004,187,-1,235,20171125,20171205,20171202,4,3,28.8404,86.5212,0,31.7244,95.1732,86.5212
44776005,187,-1,292,20171125,20171205,20171202,4,1,818.7,818.7,0,706.811,706.811,818.7
44776006,187,-1,215,20171125,20171205,20171202,4,2,20.1865,40.373,0,12.0278,24.0556,40.373
44776007,187,-1,351,20171125,20171205,20171202,4,3,2024.994,6074.982,0,1898.0944,5694.2832,6074.982
44776008,187,-1,223,20171125,20171205,20171202,4,4,5.1865,20.746,0,5.7052,22.8208,20.746
44776009,187,-1,218,20171125,20171205,20171202,4,3,5.7,17.1,0,3.3963,10.1889,17.1
44776010,187,-1,293,20171125,20171205,20171202,4,2,722.5949,1445.1898,0,623.8403,1247.6806,1445.1898
44776011,187,-1,344,20171125,20171205,20171202,4,5,2039.994,10199.97,0,1912.1544,9560.772,10199.97
44776012,187,-1,229,20171125,20171205,20171202,4,1,28.8404,28.8404,0,31.7244,31.7244,28.8404
44776013,187,-1,220,20171125,20171205,20171202,4,2,20.1865,40.373,0,12.0278,24.0556,40.373
44776014,187,-1,348,20171125,20171205,20171202,4,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44776015,187,-1,212,20171125,20171205,20171202,4,2,20.1865,40.373,0,12.0278,24.0556,40.373
44776016,187,-1,232,20171125,20171205,20171202,4,2,28.8404,57.6808,0,31.7244,63.4488,57.6808
44777001,366,-1,232,20171126,20171206,20171203,4,2,28.8404,57.6808,0,31.7244,63.4488,57.6808
44777002,366,-1,223,20171126,20171206,20171203,4,2,5.1865,10.373,0,5.7052,11.4104,10.373
44777003,366,-1,220,20171126,20171206,20171203,4,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44777004,366,-1,348,20171126,20171206,20171203,4,8,2024.994,16199.952,0,1898.0944,15184.7552,16199.952
44777005,366,-1,349,20171126,20171206,20171203,4,9,2024.994,18224.946,0,1898.0944,17082.8496,18224.946
44777006,366,-1,345,20171126,20171206,20171203,4,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44777007,366,-1,300,20171126,20171206,20171203,4,1,809.76,809.76,0,699.0928,699.0928,809.76
44777008,366,-1,304,20171126,20171206,20171203,4,1,714.7043,714.7043,0,617.0281,617.0281,714.7043
44777009,366,-1,307,20171126,20171206,20171203,4,4,722.5949,2890.3796,0,623.8403,2495.3612,2890.3796
44777010,366,-1,346,20171126,20171206,20171203,4,5,2039.994,10199.97,0,1912.1544,9560.772,10199.97
44777011,366,-1,347,20171126,20171206,20171203,4,4,2039.994,8159.976,0,1912.1544,7648.6176,8159.976
44777012,366,-1,235,20171126,20171206,20171203,4,3,28.8404,86.5212,0,31.7244,95.1732,86.5212
44777013,366,-1,296,20171126,20171206,20171203,4,3,714.7043,2144.1129,0,617.0281,1851.0843,2144.1129
44777014,366,-1,212,20171126,20171206,20171203,4,4,20.1865,80.746,0,12.0278,48.1112,80.746
44777015,366,-1,215,20171126,20171206,20171203,4,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44777016,366,-1,350,20171126,20171206,20171203,4,6,2024.994,12149.964,0,1898.0944,11388.5664,12149.964
44777017,366,-1,351,20171126,20171206,20171203,4,8,2024.994,16199.952,0,1898.0944,15184.7552,16199.952
44777018,366,-1,292,20171126,20171206,20171203,4,4,818.7,3274.8,0,706.811,2827.244,3274.8
44777019,366,-1,344,20171126,20171206,20171203,4,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44777020,366,-1,218,20171126,20171206,20171203,4,3,5.7,17.1,0,3.3963,10.1889,17.1
44778001,575,-1,270,20171126,20171206,20171203,2,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44778002,575,-1,338,20171126,20171206,20171203,2,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44778003,575,-1,310,20171126,20171206,20171203,2,2,2146.962,4293.924,0,2171.2942,4342.5884,4293.924
44778004,575,-1,324,20171126,20171206,20171203,2,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44778005,575,-1,316,20171126,20171206,20171203,2,7,874.794,6123.558,0,884.7083,6192.9581,6123.558
44778006,575,-1,275,20171126,20171206,20171203,2,1,356.898,356.898,0,352.1394,352.1394,356.898
44778007,575,-1,332,20171126,20171206,20171203,2,4,419.4589,1677.8356,0,413.1463,1652.5852,1677.8356
44778008,575,-1,330,20171126,20171206,20171203,2,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44778009,575,-1,262,20171126,20171206,20171203,2,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44778010,575,-1,317,20171126,20171206,20171203,2,6,874.794,5248.764,0,884.7083,5308.2498,5248.764
44778011,575,-1,322,20171126,20171206,20171203,2,6,419.4589,2516.7534,0,413.1463,2478.8778,2516.7534
44778012,575,-1,314,20171126,20171206,20171203,2,1,2146.962,2146.962,0,2171.2942,2171.2942,2146.962
44778013,575,-1,326,20171126,20171206,20171203,2,6,419.4589,2516.7534,0,413.1463,2478.8778,2516.7534
44778014,575,-1,315,20171126,20171206,20171203,2,5,874.794,4373.97,0,884.7083,4423.5415,4373.97
44778015,575,-1,272,20171126,20171206,20171203,2,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44778016,575,-1,276,20171126,20171206,20171203,2,2,356.898,713.796,0,352.1394,704.2788,713.796
44778017,575,-1,334,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44778018,575,-1,319,20171126,20171206,20171203,2,9,874.794,7873.146,0,884.7083,7962.3747,7873.146
44778019,575,-1,264,20171126,20171206,20171203,2,2,183.9382,367.8764,0,181.4857,362.9714,367.8764
44778020,575,-1,285,20171126,20171206,20171203,2,2,178.5808,357.1616,0,176.1997,352.3994,357.1616
44778021,575,-1,328,20171126,20171206,20171203,2,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44779001,368,-1,349,20171126,20171206,20171203,5,1,2024.994,2024.994,0,1898.0944,1898.0944,2024.994
44779002,368,-1,219,20171126,20171206,20171203,5,1,5.7,5.7,0,3.3963,3.3963,5.7
44779003,368,-1,347,20171126,20171206,20171203,5,3,2039.994,6119.982,0,1912.1544,5736.4632,6119.982
44779004,368,-1,218,20171126,20171206,20171203,5,3,5.7,17.1,0,3.3963,10.1889,17.1
44779005,368,-1,344,20171126,20171206,20171203,5,4,2039.994,8159.976,0,1912.1544,7648.6176,8159.976
44779006,368,-1,351,20171126,20171206,20171203,5,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44779007,368,-1,345,20171126,20171206,20171203,5,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44779008,368,-1,348,20171126,20171206,20171203,5,3,2024.994,6074.982,0,1898.0944,5694.2832,6074.982
44779009,368,-1,346,20171126,20171206,20171203,5,1,2039.994,2039.994,0,1912.1544,1912.1544,2039.994
44780001,222,-1,340,20171126,20171206,20171203,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44780002,222,-1,332,20171126,20171206,20171203,3,5,419.4589,2097.2945,0,413.1463,2065.7315,2097.2945
44780003,222,-1,317,20171126,20171206,20171203,3,1,874.794,874.794,0,884.7083,884.7083,874.794
44780004,222,-1,322,20171126,20171206,20171203,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44780005,222,-1,319,20171126,20171206,20171203,3,3,874.794,2624.382,0,884.7083,2654.1249,2624.382
44780006,222,-1,262,20171126,20171206,20171203,3,4,183.9382,735.7528,0,181.4857,725.9428,735.7528
44780007,222,-1,311,20171126,20171206,20171203,3,3,2146.962,6440.886,0,2171.2942,6513.8826,6440.886
44780008,222,-1,320,20171126,20171206,20171203,3,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44780009,222,-1,285,20171126,20171206,20171203,3,2,178.5808,357.1616,0,176.1997,352.3994,357.1616
44780010,222,-1,314,20171126,20171206,20171203,3,1,2146.962,2146.962,0,2171.2942,2171.2942,2146.962
44780011,222,-1,328,20171126,20171206,20171203,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44780012,222,-1,270,20171126,20171206,20171203,3,3,183.9382,551.8146,0,181.4857,544.4571,551.8146
44780013,222,-1,326,20171126,20171206,20171203,3,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44780014,222,-1,324,20171126,20171206,20171203,3,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44780015,222,-1,316,20171126,20171206,20171203,3,1,874.794,874.794,0,884.7083,884.7083,874.794
44780016,222,-1,212,20171126,20171206,20171203,3,1,20.1865,20.1865,0,12.0278,12.0278,20.1865
44780017,222,-1,330,20171126,20171206,20171203,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44780018,222,-1,313,20171126,20171206,20171203,3,2,2146.962,4293.924,0,2171.2942,4342.5884,4293.924
44780019,222,-1,336,20171126,20171206,20171203,3,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44781001,674,-1,223,20171126,20171206,20171203,4,1,5.1865,5.1865,0,5.7052,5.7052,5.1865
44781002,674,-1,342,20171126,20171206,20171203,4,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44782001,143,-1,334,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44782002,143,-1,338,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44782003,143,-1,330,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44782004,143,-1,313,20171126,20171206,20171203,2,1,2146.962,2146.962,0,2171.2942,2171.2942,2146.962
44782005,143,-1,342,20171126,20171206,20171203,2,3,419.4589,1258.3767,0,413.1463,1239.4389,1258.3767
44782006,143,-1,314,20171126,20171206,20171203,2,3,2146.962,6440.886,0,2171.2942,6513.8826,6440.886
44782007,143,-1,264,20171126,20171206,20171203,2,2,183.9382,367.8764,0,181.4857,362.9714,367.8764
44782008,143,-1,322,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44782009,143,-1,315,20171126,20171206,20171203,2,1,874.794,874.794,0,884.7083,884.7083,874.794
44782010,143,-1,340,20171126,20171206,20171203,2,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44782011,143,-1,311,20171126,20171206,20171203,2,3,2146.962,6440.886,0,2171.2942,6513.8826,6440.886
44782012,143,-1,272,20171126,20171206,20171203,2,3,183.9382,551.8146,0,181.4857,544.4571,551.8146
44782013,143,-1,270,20171126,20171206,20171203,2,1,183.9382,183.9382,0,181.4857,181.4857,183.9382
44782014,143,-1,326,20171126,20171206,20171203,2,5,419.4589,2097.2945,0,413.1463,2065.7315,2097.2945
44782015,143,-1,324,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44782016,143,-1,317,20171126,20171206,20171203,2,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44782017,143,-1,319,20171126,20171206,20171203,2,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44782018,143,-1,253,20171126,20171206,20171203,2,2,178.5808,357.1616,0,176.1997,352.3994,357.1616
44782019,143,-1,285,20171126,20171206,20171203,2,2,178.5808,357.1616,0,176.1997,352.3994,357.1616
44782020,143,-1,320,20171126,20171206,20171203,2,2,419.4589,838.9178,0,413.1463,826.2926,838.9178
44782021,143,-1,318,20171126,20171206,20171203,2,1,874.794,874.794,0,884.7083,884.7083,874.794
44783001,648,-1,223,20171126,20171206,20171203,4,4,5.1865,20.746,0,5.7052,22.8208,20.746
44783002,648,-1,307,20171126,20171206,20171203,4,1,722.5949,722.5949,0,623.8403,623.8403,722.5949
44783003,648,-1,346,20171126,20171206,20171203,4,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44783004,648,-1,218,20171126,20171206,20171203,4,6,5.7,34.2,0,3.3963,20.3778,34.2
44783005,648,-1,235,20171126,20171206,20171203,4,1,28.8404,28.8404,0,31.7244,31.7244,28.8404
44783006,648,-1,215,20171126,20171206,20171203,4,2,20.1865,40.373,0,12.0278,24.0556,40.373
44783007,648,-1,348,20171126,20171206,20171203,4,4,2024.994,8099.976,0,1898.0944,7592.3776,8099.976
44783008,648,-1,232,20171126,20171206,20171203,4,5,28.8404,144.202,0,31.7244,158.622,144.202
44783009,648,-1,351,20171126,20171206,20171203,4,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44783010,648,-1,212,20171126,20171206,20171203,4,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44783011,648,-1,350,20171126,20171206,20171203,4,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44783012,648,-1,349,20171126,20171206,20171203,4,2,2024.994,4049.988,0,1898.0944,3796.1888,4049.988
44783013,648,-1,220,20171126,20171206,20171203,4,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
44783014,648,-1,345,20171126,20171206,20171203,4,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44783015,648,-1,219,20171126,20171206,20171203,4,1,5.7,5.7,0,3.3963,3.3963,5.7
44783016,648,-1,229,20171126,20171206,20171203,4,3,28.8404,86.5212,0,31.7244,95.1732,86.5212
44784001,126,-1,326,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44784002,126,-1,342,20171126,20171206,20171203,2,1,419.4589,419.4589,0,413.1463,413.1463,419.4589
44784003,126,-1,223,20171126,20171206,20171203,2,3,5.1865,15.5595,0,5.7052,17.1156,15.5595
44784004,126,-1,315,20171126,20171206,20171203,2,2,874.794,1749.588,0,884.7083,1769.4166,1749.588
44785001,111,-1,232,20171127,20171207,20171204,3,5,28.8404,144.202,0,31.7244,158.622,144.202
44786001,369,-1,299,20171127,20171207,20171204,5,2,809.76,1619.52,0,699.0928,1398.1856,1619.52
44786002,369,-1,288,20171127,20171207,20171204,5,1,722.5949,722.5949,0,623.8403,623.8403,722.5949
44787001,75,-1,349,20171127,20171207,20171204,4,3,2024.994,6074.982,0,1898.0944,5694.2832,6074.982
44787002,75,-1,344,20171127,20171207,20171204,4,6,2039.994,12239.964,0,1912.1544,11472.9264,12239.964
44787003,75,-1,347,20171127,20171207,20171204,4,1,2039.994,2039.994,0,1912.1544,1912.1544,2039.994
44787004,75,-1,296,20171127,20171207,20171204,4,2,714.7043,1429.4086,0,617.0281,1234.0562,1429.4086
44787005,75,-1,215,20171127,20171207,20171204,4,1,20.1865,20.1865,0,12.0278,12.0278,20.1865
44787006,75,-1,292,20171127,20171207,20171204,4,1,818.7,818.7,0,706.811,706.811,818.7
44787007,75,-1,223,20171127,20171207,20171204,4,2,5.1865,10.373,0,5.7052,11.4104,10.373
44787008,75,-1,307,20171127,20171207,20171204,4,1,722.5949,722.5949,0,623.8403,623.8403,722.5949
44787009,75,-1,346,20171127,20171207,20171204,4,2,2039.994,4079.988,0,1912.1544,3824.3088,4079.988
44787010,75,-1,300,20171127,20171207,20171204,4,1,809.76,809.76,0,699.0928,699.0928,809.76
44787011,75,-1,350,20171127,20171207,20171204,4,3,2024.994,6074.982,0,1898.0944,5694.2832,6074.982
44787012,75,-1,220,20171127,20171207,20171204,4,3,20.1865,60.5595,0,12.0278,36.0834,60.5595
